ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693317430346549273,0.31840037858852044,-0.2000652640249656,0.7180215646772974,0.0011832805612318957,0.32290843339710423,0.722686231699097,0.31273009907842186,0.5206926040184543,0.27734555604443795,0.32222609419987547,1358,127,1354,369,1319,618,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.3,0.35,0.276555323813696,0.321622811128667
1693317439366563797,0.36491294044731193,-0.19998733619423653,0.6742761348879727,0.0010364974654678148,0.3685180876414143,0.678267636635441,0.35873650577700056,0.4750123716919581,0.32217911327012405,0.2795518959366883,1416,180,1414,426,1379,674,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.35,0.323046044026375,0.277933551940229
1693317449221962214,0.39733127947607516,-0.19994436738521415,0.6359557735765875,0.0009184854345993181,0.40101049729420424,0.6399422183214576,0.39198199415528895,0.4368282551083497,0.35599895279487104,0.24022975356880916,1458,226,1458,474,1425,726,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.35,0.355470100013412,0.239626219119668
1693317459911969662,0.4201915926328231,-0.19989115698787163,0.6033996008688417,0.0008482856641557694,0.42293140695051906,0.6059517927817216,0.41335872344101454,0.40360685318938083,0.3768666524164969,0.2086892287929304,1487,267,1487,516,1454,768,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.35,0.378328881250546,0.207087589243442
1693317470936306953,0.4365920479346689,-0.19985632950722992,0.5760505493642507,0.0008356048277931434,0.4377630622660065,0.5787417140422209,0.43025252226463506,0.3784641416575899,0.39536749444821784,0.17885573549211498,1507,300,1510,548,1480,808,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.35,0.394754240296466,0.179731998290595
1693317482127717257,-0.394020921177639,-0.19999402482134016,0.6401899905072854,-0.0009005610392954299,-0.3911821013619394,0.6467531563839453,-0.3970841803806512,0.4494276331981515,-0.4223251468558989,0.24546056438912955,466,205,445,449,394,714,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.45,-0.436004304097631,0.243871653189329
1693317492149795294,-0.3677668738098963,-0.20002733800321554,0.6711343918975219,-0.001009873418425835,-0.3659824909277797,0.678720193776965,-0.3725244061511665,0.4797642056355605,-0.3996325128000235,0.27851187848781733,500,167,479,411,427,670,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.45,-0.409742550910879,0.274828796712659
1693317501670897484,-0.33260900143500066,-0.20014185790980693,0.7057367509752845,-0.0011469139782514122,-0.3296304403948758,0.7153508206983186,-0.3371331120818515,0.5152916726327181,-0.36399986475263374,0.3127197927407759,548,124,527,367,477,625,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.45,-0.374634488474133,0.309378423883738
1693317509855488539,-0.2857920155524236,-0.20021543710872433,0.7428103588684931,-0.0008399042504076803,-0.28247442053455457,0.7516786940594938,-0.2872421536300541,0.5489200692896301,-0.3175896607415346,0.35119149648658254,609,82,593,326,541,575,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.45,-0.327782470282604,0.346372685098073
1693317517371977329,-0.22433271385636627,-0.2002455655796596,0.779441527733491,-0.0006525685176695125,-0.2203501125445077,0.7894991784323159,-0.22678331554954484,0.5879349537028141,-0.25454729329023656,0.3879239537855431,688,39,672,279,626,528,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.45,-0.266329036064865,0.382964245713005
1693317525556977034,-0.14693995838090862,-0.20025579527682724,0.8106031057650345,-0.00039964278360736944,-0.14350772406358847,0.8184532209774739,-0.1487595834383098,0.6185458720170165,-0.17904056505300253,0.4181548675834501,784,7,772,243,726,490,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.45,-0.188939832256867,0.414051933283956
1693317533574433088,-0.05605806948320015,-0.20026009581162219,0.8295747132265547,-0.00011096972920231882,-0.05264414892694015,0.8296013320514131,-0.05781335697718347,0.6379885744610891,-0.08702849477882077,0.4338795507129591,896,-4,887,221,846,471,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.0999999999999999,0.45,-0.0980774070760897,0.432994624699447
1693317541925924540,0.04052655520867854,-0.20024949947014614,0.8310878829767401,0.0003654062154018924,0.04532716410393332,0.8313212923734504,0.03789915204853145,0.6376051488835841,0.008075562177168752,0.4363145492782113,1016,-4,1007,223,969,469,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],1.11022302462516e-16,0.45,-0.0012636913809941,0.434505236960548
