ts,X_EE,Y_EE,Z_EE,Phi,X_base_meas,Z_base_meas,X_mid_meas,Z_mid_meas,X_end_meas,Z_end_meas,U_base,V_base,U_mid,V_mid,U_end,V_end,Base_angle,X_ang_start,Z_ang_start,X_ang_end,Z_ang_end,U_ang_start,V_ang_start,U_ang_end,V_ang_end,Goal_X,Goal_Z,Endpt_Sol_X,Endpt_Sol_Z
1693299827441174507,0.3211651477284465,-0.20015513246148894,0.7155506114535504,0.0016917943107108274,0.32514454427797324,0.7183544880519626,0.3238946911854353,0.4123331204021967,0.28768227914081657,0.12170192250001188,1361,132,1373,504,1341,885,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.4,0.25,0.291415246740104,0.120438886961885
1693299837296140432,0.359275935682115,-0.20006829124607015,0.6800399119061573,0.0014169313975256398,0.35952586774469086,0.67890112330798,0.35937792041867606,0.37553045690285675,0.3247780803528408,0.08604427608152565,1405,179,1420,551,1392,934,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.5,0.25,0.329511377658171,0.0849761434861351
1693299846817134380,0.3877168582055033,-0.20002367810594276,0.6479767407105166,0.0013474844019450499,0.3890893936642483,0.6472617578719072,0.3917082143531641,0.3444477156149305,0.3528177968770524,0.0556945371158607,1443,217,1463,591,1431,976,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.6,0.25,0.357972894706579,0.0529309119226971
1693299857005969286,0.409061478333222,-0.19998751286160524,0.6196680818228989,0.0014810356403655654,0.40882704406998865,0.6173709614241147,0.4106100898048366,0.31425508098077237,0.3717723597714825,0.026977201320966482,1469,253,1489,630,1458,1016,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],0.7,0.25,0.379349960358929,0.0246901631529536
1693299867863303900,-0.3689951694949295,-0.20012283903238987,0.6696552865798597,-0.0013508273199085992,-0.3681642653186529,0.676096434536622,-0.3570367672469064,0.37004593428157667,-0.38969086247455337,0.0743166654009495,497,170,492,551,425,949,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.7,0.35,-0.39877415424012,0.0746046560864008
1693299877384230137,-0.3406082336365965,-0.20015809357887743,0.6983370060594565,-0.001389856615737428,-0.3393640688147049,0.7033226197150986,-0.32559048059720475,0.3982574969128883,-0.362037701709763,0.1022676662517068,535,138,535,515,465,910,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.6,0.35,-0.370377326164756,0.10325349457694
1693299886404057980,-0.3043624615038199,-0.20024142186845598,0.7290134406095923,-0.0015050633788507603,-0.30257914206062997,0.7359664599307043,-0.29096615087020383,0.4306657175767872,-0.3248362131070223,0.1355568971553034,583,100,582,474,518,864,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.5,0.35,-0.334154104223733,0.133888477659177
1693299894922881365,-0.2585909194128539,-0.20030950838039568,0.7604261154058602,-0.0010675208350306763,-0.2558854035483223,0.7707858451013547,-0.24516355818902447,0.4626980091064077,-0.2790217495117058,0.1670236023516244,643,60,643,434,582,821,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.4,0.35,-0.288326283893875,0.165175889644038
1693299903107611656,-0.2017729829065163,-0.20030196277707038,0.7900633231441012,-0.000798093275914665,-0.19958879200509835,0.7974907031991207,-0.18864110489317795,0.48955316480940664,-0.22147522502075953,0.19590261342964388,714,30,717,401,661,782,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.3,0.35,-0.231514307986597,0.194711889776177
1693299911459339619,-0.13383500253877736,-0.20032417992643234,0.8143880251224749,-0.0005622918489271492,-0.12980578255004752,0.8237861004982034,-0.12138022723950669,0.5135383237012041,-0.15507541060736196,0.22361896721231422,801,1,804,372,751,745,0.0,0.0,0.0,0.0,0.0,[0.],[0.],[0.],[0.],-0.2,0.35,-0.163598572355118,0.218979864000891
